acc,batch,loss,size,val_acc,val_f1
0.953125,0,0.16675575,128,0.5,0.5454545454545454
0.9609375,0,0.15049635,128,0.4,0.4
0.9375,0,0.14652358,128,0.5,0.6153846153846153
0.9375,0,0.17722256,128,0.5,0.5454545454545454
0.9765625,0,0.10169896,128,0.5,0.6153846153846153
0.9375,0,0.13234417,128,0.4,0.5
0.984375,0,0.06908965,128,0.5,0.6153846153846153
0.9375,0,0.17712907,128,0.4,0.5
0.9296875,0,0.16044715,128,0.4,0.5
0.9609375,0,0.13839835,128,0.5,0.6153846153846153
0.984375,0,0.09918737,128,0.3,0.36363636363636365
0.90625,0,0.1852114,128,0.4,0.5
0.9765625,0,0.11689518,128,0.4,0.5
0.9453125,0,0.15075748,128,0.6,0.6666666666666666
0.9765625,0,0.0870706,128,0.5,0.6153846153846153
0.9453125,0,0.15885064,128,0.4,0.4
0.953125,0,0.08751547,128,0.5,0.5454545454545454
0.9453125,0,0.110864125,128,0.4,0.4
0.96875,0,0.06877364,128,0.5,0.6153846153846153
0.9609375,0,0.11257412,128,0.3,0.36363636363636365
0.953125,0,0.114811584,128,0.4,0.5
0.953125,0,0.12979208,128,0.4,0.4
0.9296875,0,0.1485174,128,0.4,0.5
0.9765625,0,0.09904693,128,0.5,0.5454545454545454
0.953125,0,0.112582974,128,0.4,0.5
0.953125,0,0.11056799,128,0.4,0.5
0.9375,0,0.17803985,128,0.6,0.6666666666666666
0.9921875,0,0.045199405,128,0.5,0.6153846153846153
0.9609375,0,0.09129459,128,0.5,0.5454545454545454
0.953125,0,0.13168944,128,0.4,0.5
0.9765625,0,0.06432629,128,0.4,0.5
0.96875,0,0.1442712,128,0.5,0.5454545454545454
0.96875,0,0.09518275,128,0.5,0.5454545454545454
0.9609375,0,0.10266447,128,0.4,0.4
0.953125,0,0.10818329,128,0.4,0.4
0.984375,0,0.04600002,128,0.3,0.22222222222222224
0.953125,0,0.10965761,128,0.4,0.4
0.9765625,0,0.13088003,128,0.5,0.5454545454545454
0.984375,0,0.0664734,128,0.4,0.5
0.953125,0,0.14689347,128,0.4,0.4
0.9765625,0,0.09164493,128,0.5,0.5454545454545454
0.9375,0,0.16019523,128,0.4,0.5
0.9375,0,0.1463486,128,0.4,0.4
0.9453125,0,0.12306087,128,0.5,0.6153846153846153
0.9609375,0,0.10601699,128,0.2,0.2
0.9609375,0,0.08666471,128,0.3,0.36363636363636365
0.984375,0,0.05705506,128,0.4,0.5
0.9921875,0,0.032888107,128,0.4,0.5
0.9453125,0,0.087223515,128,0.5,0.5454545454545454
0.984375,0,0.05347483,128,0.4,0.4
0.96875,0,0.082528695,128,0.4,0.5
0.96875,0,0.08775439,128,0.3,0.36363636363636365
0.984375,0,0.053130932,128,0.3,0.36363636363636365
0.9609375,0,0.10933586,128,0.3,0.36363636363636365
0.9921875,0,0.052103404,128,0.3,0.36363636363636365
0.984375,0,0.066380724,128,0.3,0.36363636363636365
0.984375,0,0.05816655,128,0.3,0.36363636363636365
0.9375,0,0.12378535,128,0.4,0.5
0.9921875,0,0.03795776,128,0.3,0.36363636363636365
0.9375,0,0.110830784,128,0.4,0.5
0.96875,0,0.06943938,128,0.4,0.5
0.9765625,0,0.057091985,128,0.4,0.4
0.9609375,0,0.06703079,128,0.4,0.5
0.9765625,0,0.071712784,128,0.4,0.5
0.9765625,0,0.048789605,128,0.4,0.5
0.984375,0,0.048661307,128,0.4,0.5
0.96875,0,0.075777166,128,0.3,0.36363636363636365
0.984375,0,0.057725705,128,0.3,0.36363636363636365
0.96875,0,0.06629291,128,0.4,0.5
0.96875,0,0.07176556,128,0.4,0.5
0.9921875,0,0.03521375,128,0.4,0.5
0.9609375,0,0.110282525,128,0.5,0.5454545454545454
0.9453125,0,0.097990945,128,0.4,0.4
0.9375,0,0.11951923,128,0.4,0.5
0.9921875,0,0.06747569,128,0.3,0.22222222222222224
0.984375,0,0.052672707,128,0.5,0.5454545454545454
0.9765625,0,0.10164507,128,0.5,0.5454545454545454
0.96875,0,0.07634281,128,0.5,0.5454545454545454
0.984375,0,0.03596978,128,0.5,0.5454545454545454
0.9921875,0,0.04422255,128,0.5,0.5454545454545454
0.96875,0,0.06921052,128,0.5,0.5454545454545454
0.9609375,0,0.08057144,128,0.5,0.5454545454545454
0.96875,0,0.09478325,128,0.5,0.5454545454545454
0.9765625,0,0.05629953,128,0.4,0.5
0.984375,0,0.03831165,128,0.4,0.4
0.9921875,0,0.03098964,128,0.4,0.5
0.96875,0,0.053876378,128,0.5,0.5454545454545454
0.984375,0,0.07949595,128,0.4,0.4
0.96875,0,0.07580379,128,0.4,0.4
0.984375,0,0.07384815,128,0.4,0.4
0.953125,0,0.08246888,128,0.4,0.5
0.984375,0,0.054226894,128,0.4,0.5
0.9453125,0,0.08803859,128,0.4,0.5
0.9765625,0,0.05658517,128,0.5,0.5454545454545454
0.9765625,0,0.0741834,128,0.5,0.5454545454545454
0.9765625,0,0.05843398,128,0.4,0.5
0.9921875,0,0.035797007,128,0.4,0.5
0.984375,0,0.03493923,128,0.4,0.5
0.953125,0,0.095408835,128,0.4,0.5
0.96875,0,0.12457295,128,0.4,0.5
0.9609375,0,0.08568706,128,0.5,0.5454545454545454
0.9765625,0,0.084820494,128,0.5,0.5454545454545454
0.984375,0,0.049476653,128,0.5,0.5454545454545454
1.0,0,0.020240119,128,0.4,0.5
0.9921875,0,0.050376613,128,0.4,0.5
0.984375,0,0.03836675,128,0.4,0.5
0.9765625,0,0.08089529,128,0.4,0.5
0.9921875,0,0.045961685,128,0.4,0.5
0.96875,0,0.07842171,128,0.4,0.5
0.984375,0,0.040818173,128,0.4,0.5
0.9609375,0,0.07158994,128,0.4,0.5
1.0,0,0.009804985,128,0.4,0.5
0.953125,0,0.10193396,128,0.5,0.6153846153846153
0.984375,0,0.061234664,128,0.4,0.5
0.984375,0,0.025870912,128,0.4,0.5
0.96875,0,0.06082922,128,0.4,0.5
0.984375,0,0.04440458,128,0.4,0.5
0.9765625,0,0.03986616,128,0.3,0.36363636363636365
0.96875,0,0.14200783,128,0.4,0.5
1.0,0,0.01442387,128,0.4,0.5
0.984375,0,0.052657276,128,0.4,0.5
0.9765625,0,0.07576613,128,0.4,0.5
0.9921875,0,0.032245006,128,0.4,0.5
0.96875,0,0.056620006,128,0.4,0.5
0.96875,0,0.056925714,128,0.5,0.5454545454545454
0.9765625,0,0.07280739,128,0.4,0.5
0.984375,0,0.031392988,128,0.4,0.5
0.9921875,0,0.043559358,128,0.4,0.5
