code,datemark,etf_score
0052,20180109,0.6945944653877631
0053,20180109,0.7958722335671535
0054,20180109,0.7973882361993256
0055,20180109,0.8903500405798193
0056,20180109,0.7973561578261197
0057,20180109,0.5977459891710281
0058,20180109,0.7978299845655523
0059,20180109,0.7931026776177337
006201,20180109,0.6922982437779761
006203,20180109,0.7967566686644256
006204,20180109,0.7980062219160555
006208,20180109,0.6962987222537056
00690,20180109,0.8943345348874863
00692,20180109,0.7975212935620497
00701,20180109,0.8945029065971196
00713,20180109,0.7962738849190971
0050,20180110,0.7952619492894134
0051,20180110,0.7956063770907109
0052,20180110,0.6919640728640744
0053,20180110,0.7940440824745612
0054,20180110,0.795306534115162
0055,20180110,0.8920541872569369
0056,20180110,0.794758093410716
0057,20180110,0.5963035903200503
0058,20180110,0.7982968789714995
0059,20180110,0.8940271594358262
006201,20180110,0.692092947482092
006203,20180110,0.7951399565188697
006204,20180110,0.7973270891257547
006208,20180110,0.6962860269937141
00690,20180110,0.8944872115398679
00692,20180110,0.796181767839539
00701,20180110,0.8946185394591292
00713,20180110,0.8953927669793139
0050,20180111,0.7912088608269096
0051,20180111,0.7945603389504494
0052,20180111,0.6864580093000148
0053,20180111,0.7904650532554025
0054,20180111,0.7938049897122965
0055,20180111,0.8922664310761953
0056,20180111,0.7922386021098624
0057,20180111,0.5924719578830433
0058,20180111,0.696792033471551
0059,20180111,0.8920080313729557
006201,20180111,0.6913143735163507
006203,20180111,0.7911258717832639
006204,20180111,0.7942457611281144
006208,20180111,0.6923533348963172
00690,20180111,0.8922448167922121
00692,20180111,0.7926723989348733
00701,20180111,0.8933352924344503
00713,20180111,0.8943560950633188
0050,20180112,0.7878309423240073
0051,20180112,0.6954566709023455
0052,20180112,0.6794882249750533
0053,20180112,0.786580470639354
0054,20180112,0.7921870498776966
0055,20180112,0.793671589777927
0056,20180112,0.6912657636990283
0057,20180112,0.6897380809504331
0058,20180112,0.5960784296622412
0059,20180112,0.7923171117442694
006201,20180112,0.5915103179235555
006203,20180112,0.7871507356137946
006204,20180112,0.7911007957786442
006208,20180112,0.7880965727898342
00690,20180112,0.8907182105923503
00692,20180112,0.7900796592563781
00701,20180112,0.8912747608026749
00713,20180112,0.8942539828822949
0050,20180115,0.7849036719109366
0051,20180115,0.5937751787430648
0052,20180115,0.675037327083508
0053,20180115,0.7823555884890039
0054,20180115,0.8900295579893823
0055,20180115,0.6951263101079521
0056,20180115,0.689842709076252
0057,20180115,0.6884238346737293
0058,20180115,0.6954488944780137
0059,20180115,0.7932773427310045
006201,20180115,0.48965724577644987
006203,20180115,0.7848802309466278
006204,20180115,0.789008542733258
006208,20180115,0.7844768499273793
00690,20180115,0.8894669550931803
00692,20180115,0.7880444426218263
00701,20180115,0.8905983967365794
00713,20180115,0.7949875199134683
0050,20180116,0.7828618761962822
0051,20180116,0.6929285213188698
0052,20180116,0.7711012012923533
0053,20180116,0.8791526205699962
0054,20180116,0.7890283614380449
0055,20180116,0.5959069066588549
0056,20180116,0.6902643303729132
0057,20180116,0.784811983461638
0058,20180116,0.693802313519764
0059,20180116,0.7949093583434752
006201,20180116,0.4895520545036347
006203,20180116,0.8824496894421462
006204,20180116,0.7872367393139377
006208,20180116,0.8821038451832018
00690,20180116,0.7893352345792473
00692,20180116,0.78657696713671
00701,20180116,0.8902146823068191
00713,20180116,0.7965527975139568
0050,20180117,0.7837449475276856
0051,20180117,0.6941677270923647
0052,20180117,0.7711781285376154
0053,20180117,0.8807409126511463
0054,20180117,0.7903713834577202
0055,20180117,0.4951794585386915
0056,20180117,0.7910271551826313
0057,20180117,0.7853276034410097
0058,20180117,0.6930204386928895
0059,20180117,0.7941649942012183
006201,20180117,0.49261013168704426
006203,20180117,0.8814103726965745
006204,20180117,0.7880117406328888
006208,20180117,0.7826216022183841
00690,20180117,0.6907785865099023
00692,20180117,0.7876191050486167
00701,20180117,0.791282822480047
00713,20180117,0.7979173976689509
0050,20180118,0.8867875826327456
0051,20180118,0.5957071984970123
0052,20180118,0.7755175557904951
0053,20180118,0.8841160259948182
0054,20180118,0.7921721888487288
0055,20180118,0.5955850493806265
0056,20180118,0.7915361219681827
0057,20180118,0.887508625311485
0058,20180118,0.6936405924077254
0059,20180118,0.8941353769497012
006201,20180118,0.4941575526372105
006203,20180118,0.7853181406573138
006204,20180118,0.8906557189573471
006208,20180118,0.8848673158716636
00690,20180118,0.7933877281466561
00692,20180118,0.8898856015409746
00701,20180118,0.8929920521425632
00713,20180118,0.7989512688299457
0050,20180119,0.8907262756597684
0051,20180119,0.6964850967987941
0052,20180119,0.6833915079472785
0053,20180119,0.7890216403459047
0054,20180119,0.7940823193554918
0055,20180119,0.5963498282664769
0056,20180119,0.791108214758756
0057,20180119,0.7906700535815986
0058,20180119,0.6932983611406687
0059,20180119,0.8956021292926339
006201,20180119,0.5943201093531439
006203,20180119,0.7891848466046687
006204,20180119,0.893406826237825
006208,20180119,0.7891424914048684
00690,20180119,0.7953777284919388
00692,20180119,0.8920984364093013
00701,20180119,0.8955927093211271
00713,20180119,0.6990208493505459
0050,20180122,0.7903450796321414
0051,20180122,0.7974376451824186
0052,20180122,0.6895220820740073
0053,20180122,0.7928885318947847
0054,20180122,0.7962481833900179
0055,20180122,0.6970417716202801
0056,20180122,0.7908494256771498
0057,20180122,0.7921098751445614
0058,20180122,0.5939262890934303
0059,20180122,0.896289328950172
006201,20180122,0.6942944929424275
006203,20180122,0.6894403112598635
006204,20180122,0.8959706146242828
006208,20180122,0.6917733080184059
00690,20180122,0.7971607635143714
00692,20180122,0.894381847654727
00701,20180122,0.8972478406372507
00713,20180122,0.6990302151062397
0050,20180123,0.6872786740703004
0051,20180123,0.6966723246018893
0052,20180123,0.5892956259630129
0053,20180123,0.7958737727651877
0054,20180123,0.8970430446531583
0055,20180123,0.7968432455479968
0056,20180123,0.892228146725942
0057,20180123,0.6928813828398529
0058,20180123,0.5946372841104701
0059,20180123,0.8968440723492064
006201,20180123,0.6940186483122107
006203,20180123,0.5870066752861819
006204,20180123,0.8979488822411682
006208,20180123,0.5926068986189549
00690,20180123,0.8970933573931534
00692,20180123,0.7956142589993782
00701,20180123,0.7971296695778041
00713,20180123,0.7988277566407076
0050,20180124,0.686174441649473
0051,20180124,0.6963135671333873
0052,20180124,0.5900978142163553
0053,20180124,0.7960848796397426
0054,20180124,0.9970242806225533
0055,20180124,0.7980091296535037
0056,20180124,0.8938777264944762
0057,20180124,0.6949900432976166
0058,20180124,0.5950439380832826
0059,20180124,0.8977437540809949
006201,20180124,0.6947933645148661
006203,20180124,0.5850895561907333
006204,20180124,0.9988278896012243
006208,20180124,0.595122860050644
00690,20180124,0.9978562453770461
00692,20180124,0.7970740325017298
00701,20180124,0.7979486465901348
00713,20180124,0.7985922802195282
0050,20180125,0.6856242490910801
0051,20180125,0.6969531530832422
0052,20180125,0.5923676898374182
0053,20180125,0.6973099444570932
0054,20180125,0.9967735607319633
0055,20180125,0.7981549737847689
0056,20180125,0.7958636429753032
0057,20180125,0.6958492791553939
0058,20180125,0.5953592942619247
0059,20180125,0.8985790432900989
006201,20180125,0.7961542712221801
006203,20180125,0.5848318738963982
006204,20180125,0.9988520153590905
006208,20180125,0.5956176825427505
00690,20180125,0.9981372866490814
00692,20180125,0.7977416661472506
00701,20180125,0.7984525798922324
00713,20180125,0.7987932752583107
0050,20180126,0.5844390274069265
0051,20180126,0.6971896839388497
0052,20180126,0.6936961159137078
0053,20180126,0.7975348846419634
0054,20180126,0.997416298836573
0055,20180126,0.8981558413505824
0056,20180126,0.7966051321101966
0057,20180126,0.7968079483920898
0058,20180126,0.5949705689284694
0059,20180126,0.9987456797268214
006201,20180126,0.7973821546618893
006203,20180126,0.6852017273817435
006204,20180126,0.8984426583026257
006208,20180126,0.5961774010686556
00690,20180126,0.9981938479728867
00692,20180126,0.6977947244266448
00701,20180126,0.6985586347833386
00713,20180126,0.8984601539350521
0050,20180129,0.6856155923101215
0051,20180129,0.5928540049869034
0052,20180129,0.5916894983998221
0053,20180129,0.6943018784430939
0054,20180129,0.895010930368035
0055,20180129,0.8956310898617137
0056,20180129,0.6935557415273146
0057,20180129,0.6944597209126633
0058,20180129,0.69208493063546
0059,20180129,0.8967787780126979
006201,20180129,0.694235932921867
006203,20180129,0.7859961722224428
006204,20180129,0.7956100513561266
006208,20180129,0.6959578029852092
00690,20180129,0.8956611295736536
00692,20180129,0.5951874717052845
00701,20180129,0.5960863407521196
00713,20180129,0.8949520280161196
0050,20180130,0.7813523459405861
0051,20180130,0.6831642052961093
0052,20180130,0.6920074787725807
0053,20180130,0.5831031488862168
0054,20180130,0.8851649607235392
0055,20180130,0.887321231449425
0056,20180130,0.6865402259000681
0057,20180130,0.7864117005067894
0058,20180130,0.7885871671215114
0059,20180130,0.7876152222665198
006201,20180130,0.6807617002646842
006203,20180130,0.8801142578632637
006204,20180130,0.6865405571500556
006208,20180130,0.7892844694454215
00690,20180130,0.8897044234628839
00692,20180130,0.6905285240023642
00701,20180130,0.6892647925874968
00713,20180130,0.8897773915626964
0050,20180131,0.8789508748363055
0051,20180131,0.7787686351310321
0052,20180131,0.7930318330018761
0053,20180131,0.677546962933803
0054,20180131,0.7814245250238364
0055,20180131,0.9829582512252133
0056,20180131,0.6831774686082208
0057,20180131,0.8799157838912666
0058,20180131,0.7884996889818303
0059,20180131,0.6858928674161862
006201,20180131,0.7744079897454368
006203,20180131,0.8773631594887151
006204,20180131,0.5816370597181374
006208,20180131,0.8848572386407366
00690,20180131,0.7857965705015748
00692,20180131,0.7870636179437143
00701,20180131,0.7850071589801197
00713,20180131,0.7868784745001622
0050,20180201,0.7757139960914781
0051,20180201,0.7727838360413475
0052,20180201,0.7895411853905869
0053,20180201,0.7728036164489313
0054,20180201,0.778612010281584
0055,20180201,0.9799852043275759
0056,20180201,0.681204856084199
0057,20180201,0.8743602939434683
0058,20180201,0.7849055186636642
0059,20180201,0.6848372282407196
006201,20180201,0.7668565919945596
006203,20180201,0.8733460174287713
006204,20180201,0.47529007508979204
006208,20180201,0.7807704974667684
00690,20180201,0.7821521997705485
00692,20180201,0.6815671328423477
00701,20180201,0.6806317948066611
00713,20180201,0.7845275691465543
0050,20180202,0.8709479859481927
0051,20180202,0.7665786687867362
0052,20180202,0.7843147898218276
0053,20180202,0.7644276422114635
0054,20180202,0.6693444953785506
0055,20180202,0.8769231458160913
0056,20180202,0.6807378427701278
0057,20180202,0.8669285896741756
0058,20180202,0.782772051716969
0059,20180202,0.5779007200076702
006201,20180202,0.7617930306334086
006203,20180202,0.8678083857697122
006204,20180202,0.5678359655183985
006208,20180202,0.7766138129730584
00690,20180202,0.6772753718559237
00692,20180202,0.7757636503729863
00701,20180202,0.7760281901579444
00713,20180202,0.7826039527688677
0050,20180205,0.770844535626728
0051,20180205,0.7678449546945829
0052,20180205,0.7865899139150976
0053,20180205,0.7667145039776984
0054,20180205,0.6688388535421512
0055,20180205,0.7801157878304217
0056,20180205,0.7813555328813337
0057,20180205,0.8675968672399912
0058,20180205,0.7814807236856456
0059,20180205,0.5778986453266327
006201,20180205,0.7633556854432422
006203,20180205,0.7683525032547155
006204,20180205,0.5689727700611131
006208,20180205,0.676952089597584
00690,20180205,0.6777165769966871
00692,20180205,0.7748871753495641
00701,20180205,0.7765113807637739
00713,20180205,0.7849226931806557
0050,20180206,0.6762712506536288
0051,20180206,0.6724270379007979
0052,20180206,0.684616091320082
0053,20180206,0.7740225492973412
0054,20180206,0.5736668415206517
0055,20180206,0.6806730310472442
0056,20180206,0.6835124553565559
0057,20180206,0.7737959817060527
0058,20180206,0.6864596092274438
0059,20180206,0.5805042828628337
006201,20180206,0.7696510539534402
006203,20180206,0.6729536851623721
006204,20180206,0.575888043110023
006208,20180206,0.5800132887365094
00690,20180206,0.5811197928963187
00692,20180206,0.681307847056087
00701,20180206,0.6799684915545068
00713,20180206,0.6870360401726805
0050,20180207,0.5831861784616368
0051,20180207,0.5797034411687882
0052,20180207,0.6832724687774374
0053,20180207,0.681837868638896
0054,20180207,0.5813560616690977
0055,20180207,0.6825513897951834
0056,20180207,0.587685533642047
0057,20180207,0.6797518922670905
0058,20180207,0.5865573718704545
0059,20180207,0.585047123047111
006201,20180207,0.7779119220418937
006203,20180207,0.5799264901990508
006204,20180207,0.5827085843148956
006208,20180207,0.48553131084708356
00690,20180207,0.5851935327808716
00692,20180207,0.5863893041013196
00701,20180207,0.6841235565338775
00713,20180207,0.6903139125378233
0050,20180208,0.5872587599827749
0051,20180208,0.5821721123723452
0052,20180208,0.7822600420541237
0053,20180208,0.5878412069847183
0054,20180208,0.5857366575123545
0055,20180208,0.6834806795200945
0056,20180208,0.6903086955643
0057,20180208,0.6836608081035367
0058,20180208,0.5890912366365006
0059,20180208,0.5868588822002675
006201,20180208,0.6803329508172931
006203,20180208,0.584797765546051
006204,20180208,0.5872102209360599
006208,20180208,0.48740325735426493
00690,20180208,0.5878428093053127
00692,20180208,0.5902513976359044
00701,20180208,0.6868620206062752
00713,20180208,0.6922408479838289
0050,20180209,0.487186324903133
0051,20180209,0.48141695976069765
0052,20180209,0.7830714361628127
0053,20180209,0.48683191903062395
0054,20180209,0.5846929099226553
0055,20180209,0.6829852597321358
0056,20180209,0.7912149864640153
0057,20180209,0.5832374087184318
0058,20180209,0.6908684661656677
0059,20180209,0.5835693219175959
006201,20180209,0.5811416789277245
006203,20180209,0.4852581232545406
006204,20180209,0.4851432365140012
006208,20180209,0.48656170111867986
00690,20180209,0.5870594740505048
00692,20180209,0.4898624943287679
00701,20180209,0.5862981435981959
00713,20180209,0.5917562365185322
0050,20180212,0.486924763946227
0051,20180212,0.5790542285154957
0052,20180212,0.8851036345765162
0053,20180212,0.5859928341065783
0054,20180212,0.6840316048354226
0055,20180212,0.6836810116392049
0056,20180212,0.7899281278520882
0057,20180212,0.6829627837013761
0058,20180212,0.5884187851078917
0059,20180212,0.681967573748602
006201,20180212,0.680627525807924
006203,20180212,0.5837870433971011
006204,20180212,0.583855533817934
006208,20180212,0.4869272847144831
00690,20180212,0.6859666641337261
00692,20180212,0.48906294029620034
00701,20180212,0.5858586815464548
00713,20180212,0.6910716790148304
0050,20180221,0.4899567481474542
0051,20180221,0.5829914350524676
0052,20180221,0.8837831787615901
0053,20180221,0.588357431836558
0054,20180221,0.7860688521210313
0055,20180221,0.687382574149926
0056,20180221,0.7919560019076097
0057,20180221,0.6865389230200563
0058,20180221,0.5896617828112454
0059,20180221,0.6839163159886059
006201,20180221,0.6840534177569346
006203,20180221,0.6861700614363762
006204,20180221,0.5860437724867357
006208,20180221,0.4900597722686073
00690,20180221,0.6886223100283596
00692,20180221,0.4906729786219625
00701,20180221,0.5883641854910832
00713,20180221,0.7923502608013915
0050,20180222,0.5922196915852812
0051,20180222,0.6856114556330436
0052,20180222,0.7787272031176753
0053,20180222,0.6908918282877403
0054,20180222,0.88653650399917
0055,20180222,0.591407707355802
0056,20180222,0.8932182198247385
0057,20180222,0.6893052281955054
0058,20180222,0.6912198412662431
0059,20180222,0.785676232308911
006201,20180222,0.5880121678892644
006203,20180222,0.6865342793681268
006204,20180222,0.688801234800074
006208,20180222,0.49180748981494243
00690,20180222,0.7916031400325185
00692,20180222,0.5928536893565419
00701,20180222,0.4911174720691944
00713,20180222,0.893615261800676
0050,20180223,0.592694908530747
0051,20180223,0.6899509888932787
0052,20180223,0.6760206931037123
0053,20180223,0.7936365623092316
0054,20180223,0.8900038528807667
0055,20180223,0.49301676908409775
0056,20180223,0.7943564904945168
0057,20180223,0.5925004634517533
0058,20180223,0.7932678459754061
0059,20180223,0.7892016705082661
006201,20180223,0.5891436453713752
006203,20180223,0.6900102016700875
006204,20180223,0.7917937712850054
006208,20180223,0.4928319665087053
00690,20180223,0.693471585363018
00692,20180223,0.5937996229686987
00701,20180223,0.4924370065581425
00713,20180223,0.7946516372253054
0050,20180226,0.695585346717907
0051,20180226,0.7934491824959713
0052,20180226,0.5815257050143968
0053,20180226,0.8973267438119135
0054,20180226,0.8937032790271286
0055,20180226,0.5940150609749026
0056,20180226,0.7952549528013935
0057,20180226,0.6959732983885862
0058,20180226,0.7954609259858512
0059,20180226,0.79066821969546
006201,20180226,0.6905642756649777
006203,20180226,0.7936134462853133
006204,20180226,0.895145619649035
006208,20180226,0.5937314176052232
00690,20180226,0.7958826874037133
00692,20180226,0.6955533185362579
00701,20180226,0.5944670168304939
00713,20180226,0.8952481791647768
0050,20180227,0.7967715158610501
0051,20180227,0.793916441552879
0052,20180227,0.48495147946626493
0053,20180227,0.8990947903659079
0054,20180227,0.8958130039501417
0055,20180227,0.6941893809916089
0056,20180227,0.7960357617373628
0057,20180227,0.6980797830983402
0058,20180227,0.8979425307992756
0059,20180227,0.7914491188321595
006201,20180227,0.6925914487715465
006203,20180227,0.7951852442952169
006204,20180227,0.8959852540721456
006208,20180227,0.6938541441675359
00690,20180227,0.6964837718428913
00692,20180227,0.796185921661567
00701,20180227,0.5958374546799008
00713,20180227,0.8960057035328836
0050,20180301,0.795789113113362
0051,20180301,0.7951930755562171
0052,20180301,0.48791560521928334
0053,20180301,0.8974420867180303
0054,20180301,0.8965003472118076
0055,20180301,0.6941548139418781
0056,20180301,0.7965841051168676
0057,20180301,0.6977488037056481
0058,20180301,0.9986721209473289
0059,20180301,0.7922765765627113
006201,20180301,0.6934635877636602
006203,20180301,0.7963606647727663
006204,20180301,0.8972448527764555
006208,20180301,0.6949059669504143
00690,20180301,0.6969238689562476
00692,20180301,0.7966611509263496
00701,20180301,0.5968952166647996
00713,20180301,0.8964178779966571
0050,20180302,0.6937369679742362
0051,20180302,0.6952559605474626
0052,20180302,0.48853453662305996
0053,20180302,0.7934525357793326
0054,20180302,0.8966459997845014
0055,20180302,0.695136386027174
0056,20180302,0.796591065515204
0057,20180302,0.7964530267958885
0058,20180302,0.8981376827442198
0059,20180302,0.6944338437135207
006201,20180302,0.6922194602129303
006203,20180302,0.897643207559153
006204,20180302,0.7961186086064362
006208,20180302,0.7957984203783786
00690,20180302,0.6962874360169264
00692,20180302,0.795480771114836
00701,20180302,0.5965196702812906
00713,20180302,0.8971838058676438
0050,20180305,0.6895096190321681
0051,20180305,0.6927536124703033
0052,20180305,0.5873400127441107
0053,20180305,0.7892184518275949
0054,20180305,0.8928085517245342
0055,20180305,0.6930298277956748
0056,20180305,0.7949382783678818
0057,20180305,0.7934958403864016
0058,20180305,0.8964749321327679
0059,20180305,0.6948296903818474
006201,20180305,0.6877623487081136
006203,20180305,0.8928760137263156
006204,20180305,0.7933044996806542
006208,20180305,0.7921417071356327
00690,20180305,0.6938702094167288
00692,20180305,0.7926968199285693
00701,20180305,0.5936122863747247
00713,20180305,0.8966919542768117
0050,20180306,0.6867109789378587
0051,20180306,0.6903972627290189
0052,20180306,0.6854285663573758
0053,20180306,0.7860775858195161
0054,20180306,0.8888948074376201
0055,20180306,0.5919968253174378
0056,20180306,0.7939686798213312
0057,20180306,0.789935294460844
0058,20180306,0.8943692474388064
0059,20180306,0.7937900447308404
006201,20180306,0.6823815912675737
006203,20180306,0.8891494259864184
006204,20180306,0.7913461791132415
006208,20180306,0.7898294071761525
00690,20180306,0.6926966993320929
00692,20180306,0.7904789674298036
00701,20180306,0.5918160227390595
00713,20180306,0.895896531414592
0050,20180307,0.6852479713765876
0051,20180307,0.6879191754116776
0052,20180307,0.7848114596504767
0053,20180307,0.685057431631144
0054,20180307,0.7887138835592826
0055,20180307,0.5908951699132451
0056,20180307,0.793371359437454
0057,20180307,0.6880998769343116
0058,20180307,0.7952059365056025
0059,20180307,0.7925956971077268
006201,20180307,0.6788264198084035
006203,20180307,0.7870498996271313
006204,20180307,0.7898232673118137
006208,20180307,0.7872650125991421
00690,20180307,0.7915527061975767
00692,20180307,0.7893666938992325
00701,20180307,0.5907925972530446
00713,20180307,0.795973144143586
0050,20180308,0.686270067993735
0051,20180308,0.6871095515249231
0052,20180308,0.7875041962052274
0053,20180308,0.6862677312151446
0054,20180308,0.6900198052952262
0055,20180308,0.5907915987832981
0056,20180308,0.894359128702913
0057,20180308,0.688269136238703
0058,20180308,0.6952534090218407
0059,20180308,0.7926352930551345
006201,20180308,0.7782607905231709
006203,20180308,0.6864639712804834
006204,20180308,0.8885811823814898
006208,20180308,0.8848975382191075
00690,20180308,0.8914055562848031
00692,20180308,0.8896495867303592
00701,20180308,0.5905592584670819
00713,20180308,0.7964806108218582
0050,20180309,0.6884394024597492
0051,20180309,0.6876515641604994
0052,20180309,0.890006098601939
0053,20180309,0.6888390553601382
0054,20180309,0.6920727206007953
0055,20180309,0.6912300883162952
0056,20180309,0.79467000097481
0057,20180309,0.5909077618980898
0058,20180309,0.6963928250278801
0059,20180309,0.7938985707170653
006201,20180309,0.8788507935370103
006203,20180309,0.5885973705081502
006204,20180309,0.8894542822230874
006208,20180309,0.7844866258893586
00690,20180309,0.7910487094450086
00692,20180309,0.7901900171174105
00701,20180309,0.6907766599605394
00713,20180309,0.6958283131207968
0050,20180312,0.6922463220637535
0051,20180312,0.7901528045765467
0052,20180312,0.793528881071923
0053,20180312,0.6927361867291013
0054,20180312,0.6937384507925257
0055,20180312,0.7940754977833568
0056,20180312,0.8961264038322099
0057,20180312,0.6937397197323589
0058,20180312,0.6973938926162362
0059,20180312,0.7948819237976621
006201,20180312,0.9818518024721989
006203,20180312,0.6920663113036722
006204,20180312,0.7925991069150737
006208,20180312,0.7890544766066644
00690,20180312,0.7933577582902671
00692,20180312,0.7929357838432161
00701,20180312,0.6938366891565939
00713,20180312,0.7964836143955902
0050,20180313,0.5934246992877914
0051,20180313,0.7928318635441329
0052,20180313,0.6938866169648666
0053,20180313,0.6950417726861016
0054,20180313,0.6940297992704185
0055,20180313,0.895845701653456
0056,20180313,0.7974458468441248
0057,20180313,0.595028599475386
0058,20180313,0.6986071658124486
0059,20180313,0.7960858239203517
006201,20180313,0.8874969013162417
006203,20180313,0.6935978690230463
006204,20180313,0.6942758049290016
006208,20180313,0.6918307566824943
00690,20180313,0.6954371749497945
00692,20180313,0.6945102404921082
00701,20180313,0.5954555400485191
00713,20180313,0.6976253492619318
0050,20180314,0.495292990390774
0051,20180314,0.7953810923130242
0052,20180314,0.5957679932918545
0053,20180314,0.7967025711916635
0054,20180314,0.6942036687755659
0055,20180314,0.7977510903899259
0056,20180314,0.6980982474179365
0057,20180314,0.595745003717342
0058,20180314,0.6971441886244214
0059,20180314,0.6960918995874161
006201,20180314,0.8922746640391552
006203,20180314,0.6959956632023225
006204,20180314,0.6965305184571695
006208,20180314,0.6937987319219441
00690,20180314,0.5967102840740222
00692,20180314,0.596555010707217
00701,20180314,0.5969137757487587
00713,20180314,0.6978236423323427
0050,20180315,0.5958060304322752
0051,20180315,0.8970439835258249
0052,20180315,0.5965941885323227
0053,20180315,0.7981521221518937
0054,20180315,0.6954610271583263
0055,20180315,0.7983454461887063
0056,20180315,0.5985475533391613
0057,20180315,0.5960007314835848
0058,20180315,0.7955252569377075
0059,20180315,0.6971432504839314
006201,20180315,0.7946881243169543
006203,20180315,0.6975907348004207
006204,20180315,0.6981483100278034
006208,20180315,0.6951634808551492
00690,20180315,0.4980355622099627
00692,20180315,0.5979210447236116
00701,20180315,0.6978547376977038
00713,20180315,0.5983619614026091
0050,20180316,0.6939192507865044
0051,20180316,0.996385972046989
0052,20180316,0.49344331227153215
0053,20180316,0.8965773918345938
0054,20180316,0.6949925609248362
0055,20180316,0.6969063585545315
0056,20180316,0.5972507915819626
0057,20180316,0.6950656121378842
0058,20180316,0.8948466692854044
0059,20180316,0.7968365522717109
006201,20180316,0.6921699919130481
006203,20180316,0.6968202819909499
006204,20180316,0.7990160618586718
006208,20180316,0.7929046673240019
00690,20180316,0.4970050739053861
00692,20180316,0.5968225417920785
00701,20180316,0.5963402452188802
00713,20180316,0.5975690540070215
0050,20180319,0.6923220071487179
0051,20180319,0.9959281800165598
0052,20180319,0.5904825455496358
0053,20180319,0.7927712039335515
0054,20180319,0.6937056231570771
0055,20180319,0.594283531506267
0056,20180319,0.5968085993670771
0057,20180319,0.5929864706285696
0058,20180319,0.7943523412718702
0059,20180319,0.7950978030485416
006201,20180319,0.6890606716223638
006203,20180319,0.594619486104409
006204,20180319,0.8974114396315747
006208,20180319,0.8904443641571266
00690,20180319,0.49567877899715457
00692,20180319,0.5961017186499029
00701,20180319,0.6942826078116835
00713,20180319,0.5970335747911815
0050,20180320,0.6936823006555122
0051,20180320,0.9965469819084042
0052,20180320,0.5922967760748991
0053,20180320,0.7932463736439586
0054,20180320,0.694690199284232
0055,20180320,0.4944084771558804
0056,20180320,0.5972241255006033
0057,20180320,0.5938202486974096
0058,20180320,0.7940973761222302
0059,20180320,0.6961097217639641
006201,20180320,0.6905129390743527
006203,20180320,0.5957257548759005
006204,20180320,0.8965016970115459
006208,20180320,0.8907337721809174
00690,20180320,0.4963051690204586
